Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#91 - >seq12088	superfamily	391808	62	185	5.39916e-08	52.3463	cl28058	DNA_pol_B_2 superfamily	C	 - 
Q#101 - >seq12098	superfamily	173561	258	388	3.46179e-12	64.0576	cl31762	PTZ00368 superfamily	 - 	 - 
Q#101 - >seq12098	superfamily	227414	328	478	4.15647e-11	62.1755	cl34894	AIR1 superfamily	N	 - 
Q#102 - >seq12099	superfamily	416259	134	209	6.96446e-06	43.8644	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#103 - >seq12100	superfamily	413489	301	483	1.65593e-68	227478	cl02808	RT_like superfamily	 - 	 - 
Q#103 - >seq12100	superfamily	417494	577	695	1.5313e-54	185389	cl14782	RNase_H_like superfamily	 - 	 - 
Q#103 - >seq12100	superfamily	407771	927	984	3.08569e-16	73.8354	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#103 - >seq12100	superfamily	411202	983	1153	3.80618e-08	56.06	cl41329	transpos_IS481 superfamily	N	 - 
Q#103 - >seq12100	superfamily	214368	785	977	0.000787725	43.7742	cl33332	rpoC2 superfamily	NC	 - 
Q#108 - >seq12105	superfamily	419993	88	156	8.13121e-14	63.8713	cl23759	GT1 superfamily	 - 	 - 
Q#112 - >seq12109	superfamily	416259	44	119	0.00127645	35.7752	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#113 - >seq12110	superfamily	406482	22	78	6.34356e-14	63.0226	cl24602	DUF4817 superfamily	 - 	 - 
Q#113 - >seq12110	superfamily	411180	61	165	0.000906164	38.7755	cl41314	transpos_IS630 superfamily	C	 - 
Q#114 - >seq12111	superfamily	413489	2	100	5.25264e-14	70.0126	cl02808	RT_like superfamily	N	 - 
Q#120 - >seq12117	superfamily	413489	727	945	2.7933e-76	251.84	cl02808	RT_like superfamily	 - 	 - 
Q#120 - >seq12117	superfamily	398835	960	1120	6.31188e-54	185734	cl05112	Peptidase_A17 superfamily	 - 	 - 
Q#120 - >seq12117	superfamily	408478	1634	1727	2.74889e-46	161102	cl40017	DUF5641 superfamily	 - 	 - 
Q#120 - >seq12117	superfamily	281552	130	271	6.29014e-37	136807	cl04160	DUF1759 superfamily	 - 	 - 
Q#120 - >seq12117	superfamily	416259	442	603	3.50459e-12	66.1055	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#120 - >seq12117	superfamily	407771	1354	1408	3.03046e-06	46101	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#120 - >seq12117	superfamily	227414	318	380	0.00630306	39834	cl34894	AIR1 superfamily	NC	 - 
Q#121 - >seq12118	superfamily	413489	36	103	2.34183e-07	46.8924	cl02808	RT_like superfamily	C	 - 
Q#124 - >seq12121	superfamily	417494	214	332	1.40009e-57	190011	cl14782	RNase_H_like superfamily	 - 	 - 
Q#124 - >seq12121	superfamily	413489	30	120	7.02366e-33	124.63	cl02808	RT_like superfamily	N	 - 
Q#124 - >seq12121	superfamily	407771	564	621	1.47958e-16	73.8354	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#135 - >seq12132	superfamily	173561	306	363	1.01089e-05	44.7977	cl31762	PTZ00368 superfamily	N	 - 
Q#135 - >seq12132	superfamily	273727	24	139	0.000824732	41.4174	cl36941	U2AF_lg superfamily	C	 - 
Q#136 - >seq12133	superfamily	413489	175	266	1.27049e-35	125.4	cl02808	RT_like superfamily	C	 - 
Q#137 - >seq12134	superfamily	413489	2	84	4.0024e-30	106911	cl02808	RT_like superfamily	N	 - 
Q#138 - >seq12135	superfamily	417494	24	143	2.94635e-48	152262	cl14782	RNase_H_like superfamily	 - 	 - 
Q#139 - >seq12136	superfamily	407771	101	157	2.38035e-15	67.6722	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#142 - >seq12139	superfamily	404983	83	169	0.000393199	39556	cl16715	Helitron_like_N superfamily	C	 - 
Q#143 - >seq12140	superfamily	404983	2	55	2.11674e-12	64.9792	cl16715	Helitron_like_N superfamily	N	 - 
Q#144 - >seq12141	superfamily	421690	178	317	2.84097e-33	120817	cl28899	DEAD-like_helicase_N superfamily	C	 - 
Q#145 - >seq12142	superfamily	421690	1	142	1.99392e-07	48.9067	cl28899	DEAD-like_helicase_N superfamily	N	 - 
Q#155 - >seq12152	superfamily	227414	24	126	4.00651e-08	49.4639	cl34894	AIR1 superfamily	N	 - 
Q#156 - >seq12153	superfamily	227414	13	153	1.13157e-10	59.0939	cl34894	AIR1 superfamily	N	 - 
Q#157 - >seq12154	superfamily	413489	405	587	1.26581e-66	221.7	cl02808	RT_like superfamily	 - 	 - 
Q#157 - >seq12154	superfamily	417494	681	798	2.29668e-54	184618	cl14782	RNase_H_like superfamily	 - 	 - 
Q#157 - >seq12154	superfamily	407771	1031	1081	2.50275e-12	62.6646	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#157 - >seq12154	superfamily	214368	889	1081	0.000505408	44.1594	cl33332	rpoC2 superfamily	NC	 - 
Q#158 - >seq12155	superfamily	419726	36	101	7.72732e-09	51.9429	cl21549	rve superfamily	N	 - 
Q#158 - >seq12155	superfamily	411153	57	161	0.00165841	39.4684	cl41295	transpos_IS3 superfamily	N	 - 
Q#161 - >seq12158	superfamily	417494	3	52	1.0838e-19	78.3033	cl14782	RNase_H_like superfamily	N	 - 
Q#162 - >seq12159	superfamily	407771	6	29	0.0070268	32619	cl39036	Integrase_H2C2 superfamily	N	 - 
Q#167 - >seq12164	superfamily	173561	287	418	7.21223e-12	63.2872	cl31762	PTZ00368 superfamily	 - 	 - 
Q#167 - >seq12164	superfamily	227414	223	349	1.70645e-09	57.5531	cl34894	AIR1 superfamily	N	 - 
Q#168 - >seq12165	superfamily	416259	134	209	9.00414e-06	43.4792	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#169 - >seq12166	superfamily	413489	63	245	3.54439e-68	225552	cl02808	RT_like superfamily	 - 	 - 
Q#169 - >seq12166	superfamily	417494	339	457	5.34499e-56	189241	cl14782	RNase_H_like superfamily	 - 	 - 
Q#169 - >seq12166	superfamily	407771	689	746	1.13683e-16	74991	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#169 - >seq12166	superfamily	419726	771	851	3.25605e-09	55.0244	cl21549	rve superfamily	 - 	 - 
Q#169 - >seq12166	superfamily	411202	745	915	3.42729e-09	59.1416	cl41329	transpos_IS481 superfamily	N	 - 
Q#169 - >seq12166	superfamily	214368	547	739	0.00235171	41.8483	cl33332	rpoC2 superfamily	NC	 - 
Q#190 - >seq12187	superfamily	416259	39	114	9.79758e-06	43.4792	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#191 - >seq12188	superfamily	413489	63	245	3.0188e-74	225552	cl02808	RT_like superfamily	 - 	 - 
Q#192 - >seq12189	superfamily	417494	1	117	2.17557e-58	186159	cl14782	RNase_H_like superfamily	 - 	 - 
Q#192 - >seq12189	superfamily	407771	349	398	1.73342e-10	56.1162	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#193 - >seq12190	superfamily	419726	16	96	1.64134e-10	56.5652	cl21549	rve superfamily	 - 	 - 
Q#193 - >seq12190	superfamily	411153	52	158	0.000385118	41.3944	cl41295	transpos_IS3 superfamily	N	 - 
Q#198 - >seq12195	superfamily	417494	40	159	4.36929e-58	193093	cl14782	RNase_H_like superfamily	 - 	 - 
Q#198 - >seq12195	superfamily	407771	482	539	8.47448e-18	77.6874	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#198 - >seq12195	superfamily	419726	576	654	5.22822e-10	56.9504	cl21549	rve superfamily	 - 	 - 
Q#198 - >seq12195	superfamily	411202	537	708	3.54126e-08	55.2896	cl41329	transpos_IS481 superfamily	N	 - 
Q#198 - >seq12195	superfamily	240420	204	322	0.00137045	41.8733	cl25523	PTZ00441 superfamily	NC	 - 
Q#204 - >seq12201	superfamily	399013	152	230	0.0096142	34.5445	cl05324	Dimer_Tnp_hAT superfamily	 - 	 - 
Q#205 - >seq12202	superfamily	412920	2	57	1.01981e-05	41.8444	cl01481	DDE_Tnp_IS1595 superfamily	N	 - 
Q#210 - >seq12207	superfamily	404992	76	173	1.62188e-14	66.8853	cl26047	Retrotran_gag_2 superfamily	C	 - 
Q#221 - >seq12218	superfamily	223021	15	197	1.49386e-05	46.4701	cl33720	PHA03247 superfamily	N	 - 
Q#232 - >seq12229	superfamily	407771	372	429	2.2875e-23	92.7102	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#234 - >seq12231	superfamily	371998	34	402	2.49802e-15	78.8463	cl13666	Baculo_F superfamily	NC	 - 
Q#235 - >seq12232	superfamily	413489	279	461	5.88545e-70	231716	cl02808	RT_like superfamily	 - 	 - 
Q#235 - >seq12232	superfamily	417494	555	673	8.59928e-56	188856	cl14782	RNase_H_like superfamily	 - 	 - 
Q#235 - >seq12232	superfamily	407771	905	962	1.02714e-16	75.3762	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#235 - >seq12232	superfamily	419726	987	1067	2.66132e-09	55.4096	cl21549	rve superfamily	 - 	 - 
Q#235 - >seq12232	superfamily	411202	959	1131	9.06505e-08	54.9044	cl41329	transpos_IS481 superfamily	N	 - 
Q#245 - >seq12242	superfamily	173561	432	581	9.40255e-09	54.8128	cl31762	PTZ00368 superfamily	 - 	 - 
Q#245 - >seq12242	superfamily	227414	683	756	0.00482818	38.6784	cl34894	AIR1 superfamily	NC	 - 
Q#246 - >seq12243	superfamily	416259	39	114	3.48049e-06	45.02	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#247 - >seq12244	superfamily	413489	63	245	2.5405e-70	228249	cl02808	RT_like superfamily	 - 	 - 
Q#247 - >seq12244	superfamily	417494	339	457	1.51088e-56	188856	cl14782	RNase_H_like superfamily	 - 	 - 
Q#247 - >seq12244	superfamily	407771	689	746	1.69714e-16	73.8354	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#252 - >seq12249	superfamily	406482	22	78	6.34356e-14	63.0226	cl24602	DUF4817 superfamily	 - 	 - 
Q#252 - >seq12249	superfamily	411180	61	165	0.000906164	38.7755	cl41314	transpos_IS630 superfamily	C	 - 
Q#253 - >seq12250	superfamily	413489	2	100	5.25264e-14	70.0126	cl02808	RT_like superfamily	N	 - 
Q#262 - >seq12259	superfamily	237177	6	94	8.28093e-05	45.1542	cl36166	PRK12704 superfamily	C	 - 
Q#264 - >seq12261	superfamily	413489	400	580	6.68862e-78	254827	cl02808	RT_like superfamily	 - 	 - 
Q#264 - >seq12261	superfamily	417494	675	794	3.13022e-57	193478	cl14782	RNase_H_like superfamily	 - 	 - 
Q#264 - >seq12261	superfamily	407771	1117	1174	2.31458e-17	77.3022	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#264 - >seq12261	superfamily	419726	1211	1289	1.36753e-09	56.5652	cl21549	rve superfamily	 - 	 - 
Q#264 - >seq12261	superfamily	411202	1172	1343	1.61448e-08	57.6008	cl41329	transpos_IS481 superfamily	N	 - 
Q#264 - >seq12261	superfamily	416259	115	195	5.31486e-06	46.1756	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#264 - >seq12261	superfamily	240420	839	957	0.0023301	42.2585	cl25523	PTZ00441 superfamily	NC	 - 
Q#272 - >seq12269	superfamily	417494	50	167	1.40175e-62	194248	cl14782	RNase_H_like superfamily	 - 	 - 
Q#272 - >seq12269	superfamily	407771	243	302	5.10497e-19	79.2282	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#273 - >seq12270	superfamily	411202	2	74	1.35986e-05	46.0448	cl41329	transpos_IS481 superfamily	N	 - 
Q#277 - >seq12274	superfamily	412920	115	277	2.16372e-11	61.8748	cl01481	DDE_Tnp_IS1595 superfamily	C	 - 
Q#283 - >seq12280	superfamily	412115	64	131	2.14244e-13	62.2696	cl00019	Macro_SF superfamily	C	 - 
Q#283 - >seq12280	superfamily	417494	1	31	1.04232e-11	57.5025	cl14782	RNase_H_like superfamily	N	 - 
Q#284 - >seq12281	superfamily	407771	79	136	4.60157e-13	63435	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#284 - >seq12281	superfamily	411202	159	276	4.64797e-13	69.1567	cl41329	transpos_IS481 superfamily	N	 - 
Q#284 - >seq12281	superfamily	412115	2	65	9.54433e-08	50.7136	cl00019	Macro_SF superfamily	N	 - 
Q#285 - >seq12282	superfamily	371998	207	503	2.80233e-22	101188	cl13666	Baculo_F superfamily	NC	 - 
Q#285 - >seq12282	superfamily	413384	107	176	0.00704534	36964	cl02573	Tudor_SF superfamily	C	 - 
Q#286 - >seq12283	superfamily	227414	327	394	0.000221411	41.76	cl34894	AIR1 superfamily	NC	 - 
Q#287 - >seq12284	superfamily	413489	300	476	1.12822e-50	176632	cl02808	RT_like superfamily	 - 	 - 
Q#287 - >seq12284	superfamily	417494	571	691	2.68504e-46	161892	cl14782	RNase_H_like superfamily	 - 	 - 
Q#287 - >seq12284	superfamily	407771	772	831	5,175E-15	78843	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#287 - >seq12284	superfamily	416259	21	108	2.83709e-10	57.7316	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#287 - >seq12284	superfamily	419726	847	942	1.25004e-07	50.7873	cl21549	rve superfamily	 - 	 - 
Q#289 - >seq12286	superfamily	419993	6	57	2.93506e-06	43.5015	cl23759	GT1 superfamily	N	 - 
Q#291 - >seq12288	superfamily	197667	239	255	0.000159999	37808	cl33244	ZnF_C2HC superfamily	 - 	 - 
Q#293 - >seq12290	superfamily	411180	39	309	9.04671e-12	64.9691	cl41314	transpos_IS630 superfamily	 - 	 - 
Q#294 - >seq12291	superfamily	397205	204	260	0.000280996	39001	cl40835	Endonuclease_7 superfamily	N	 - 
Q#295 - >seq12292	superfamily	391808	7	117	0.00151477	36.5531	cl28058	DNA_pol_B_2 superfamily	C	 - 
Q#299 - >seq12296	superfamily	372752	1	84	1.18656e-11	59237	cl16433	DDE_Tnp_1_7 superfamily	NC	 - 
Q#300 - >seq12297	superfamily	419734	7	64	6.90897e-10	53.8067	cl21562	DDE_Tnp_4 superfamily	N	 - 
Q#302 - >seq12299	superfamily	413416	24	58	0.00280725	35.0608	cl02640	SAP superfamily	 - 	 - 
Q#303 - >seq12300	superfamily	413489	480	656	2.80212e-52	180484	cl02808	RT_like superfamily	 - 	 - 
Q#303 - >seq12300	superfamily	417494	751	871	1.4226e-46	162277	cl14782	RNase_H_like superfamily	 - 	 - 
Q#303 - >seq12300	superfamily	412115	1	102	1.03124e-12	66.1216	cl00019	Macro_SF superfamily	 - 	 - 
Q#306 - >seq12303	superfamily	397204	91	125	3.21401e-10	52.7647	cl03793	BESS superfamily	 - 	 - 
Q#307 - >seq12304	superfamily	372752	65	419	1.15903e-93	286505	cl16433	DDE_Tnp_1_7 superfamily	 - 	 - 
Q#309 - >seq12306	superfamily	173561	87	144	0.000237428	39.7901	cl31762	PTZ00368 superfamily	N	 - 
Q#310 - >seq12307	superfamily	416259	80	167	2.41324e-10	54.2648	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#312 - >seq12309	superfamily	413489	9	189	1.08068e-87	255598	cl02808	RT_like superfamily	 - 	 - 
Q#313 - >seq12310	superfamily	417494	44	162	1.38472e-65	199641	cl14782	RNase_H_like superfamily	 - 	 - 
Q#313 - >seq12310	superfamily	412115	195	262	3.07413e-12	62.2696	cl00019	Macro_SF superfamily	C	 - 
Q#314 - >seq12311	superfamily	407771	79	136	4.60157e-13	63435	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#314 - >seq12311	superfamily	411202	159	276	4.64797e-13	69.1567	cl41329	transpos_IS481 superfamily	N	 - 
Q#314 - >seq12311	superfamily	412115	2	65	9.54433e-08	50.7136	cl00019	Macro_SF superfamily	N	 - 
Q#315 - >seq12312	superfamily	353811	1	110	5.55137e-77	233352	cl14561	An_peroxidase_like superfamily	NC	 - 
Q#316 - >seq12313	superfamily	353811	3	112	1.10454e-67	210.24	cl14561	An_peroxidase_like superfamily	NC	 - 
Q#320 - >seq12317	superfamily	173561	371	409	0.000289116	40.9457	cl31762	PTZ00368 superfamily	NC	 - 
Q#321 - >seq12318	superfamily	413489	702	796	7.07599e-21	90.7325	cl02808	RT_like superfamily	C	 - 
Q#321 - >seq12318	superfamily	412115	184	312	1.06898e-18	83.0704	cl00019	Macro_SF superfamily	 - 	 - 
Q#321 - >seq12318	superfamily	416259	61	148	6.93162e-08	50798	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#382 - >seq12379	superfamily	227414	327	394	0.000221411	41.76	cl34894	AIR1 superfamily	NC	 - 
Q#383 - >seq12380	superfamily	413489	646	822	1.11785e-50	177017	cl02808	RT_like superfamily	 - 	 - 
Q#383 - >seq12380	superfamily	417494	917	1037	3.80553e-46	161506	cl14782	RNase_H_like superfamily	 - 	 - 
Q#383 - >seq12380	superfamily	412115	142	270	2.70457e-22	93856	cl00019	Macro_SF superfamily	 - 	 - 
Q#383 - >seq12380	superfamily	407771	1118	1177	1.33973e-17	78.0726	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#383 - >seq12380	superfamily	416259	21	108	4.12136e-10	57.7316	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#383 - >seq12380	superfamily	419726	1193	1288	1.15017e-07	51.1725	cl21549	rve superfamily	 - 	 - 
Q#412 - >seq12409	superfamily	227414	327	394	0.000221411	41.76	cl34894	AIR1 superfamily	NC	 - 
Q#413 - >seq12410	superfamily	413489	646	822	1.11785e-50	177017	cl02808	RT_like superfamily	 - 	 - 
Q#413 - >seq12410	superfamily	417494	917	1037	3.80553e-46	161506	cl14782	RNase_H_like superfamily	 - 	 - 
Q#413 - >seq12410	superfamily	412115	142	270	2.70457e-22	93856	cl00019	Macro_SF superfamily	 - 	 - 
Q#413 - >seq12410	superfamily	407771	1118	1177	1.33973e-17	78.0726	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#413 - >seq12410	superfamily	416259	21	108	4.12136e-10	57.7316	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#413 - >seq12410	superfamily	419726	1193	1288	1.15017e-07	51.1725	cl21549	rve superfamily	 - 	 - 
Q#439 - >seq12436	superfamily	413489	1073	1249	4.09229e-52	181254	cl02808	RT_like superfamily	 - 	 - 
Q#439 - >seq12436	superfamily	417494	1344	1464	1.2504e-46	163432	cl14782	RNase_H_like superfamily	 - 	 - 
Q#439 - >seq12436	superfamily	412115	567	695	1.68145e-21	91.93	cl00019	Macro_SF superfamily	 - 	 - 
Q#439 - >seq12436	superfamily	407771	1546	1605	2.34108e-17	77.6874	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#439 - >seq12436	superfamily	416259	446	533	1.09414e-11	62.7392	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#439 - >seq12436	superfamily	419726	1621	1716	2.14339e-07	50.7873	cl21549	rve superfamily	 - 	 - 
Q#439 - >seq12436	superfamily	413416	24	58	0.00644136	35.8312	cl02640	SAP superfamily	 - 	 - 
Q#443 - >seq12440	superfamily	417494	6	88	9.9968e-29	109119	cl14782	RNase_H_like superfamily	N	 - 
Q#443 - >seq12440	superfamily	407771	167	225	1.94896e-16	73065	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#443 - >seq12440	superfamily	411202	243	376	8.63142e-09	56.4452	cl41329	transpos_IS481 superfamily	N	 - 
Q#447 - >seq12444	superfamily	419726	37	132	2.15058e-08	51.1725	cl21549	rve superfamily	 - 	 - 
Q#458 - >seq12455	superfamily	416259	42	130	4.4321e-10	54.65	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#461 - >seq12458	superfamily	407769	53	121	2.34079e-30	104494	cl39038	RT_RNaseH_2 superfamily	C	 - 
Q#462 - >seq12459	superfamily	407771	91	128	1.10529e-06	42.6342	cl39036	Integrase_H2C2 superfamily	C	 - 
Q#463 - >seq12460	superfamily	419726	31	126	1.32363e-11	58106	cl21549	rve superfamily	 - 	 - 
Q#469 - >seq12466	superfamily	416259	42	130	2.8282e-09	53.4944	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#470 - >seq12467	superfamily	413489	148	217	1.10029e-15	71.8577	cl02808	RT_like superfamily	C	 - 
Q#471 - >seq12468	superfamily	417494	193	311	1.15763e-46	157269	cl14782	RNase_H_like superfamily	 - 	 - 
Q#471 - >seq12468	superfamily	413489	3	95	5.96132e-23	95.3549	cl02808	RT_like superfamily	N	 - 
Q#471 - >seq12468	superfamily	407771	405	453	8.27904e-10	54.1902	cl39036	Integrase_H2C2 superfamily	C	 - 
Q#472 - >seq12469	superfamily	419726	31	126	4.55307e-11	58.4912	cl21549	rve superfamily	 - 	 - 
Q#485 - >seq12482	superfamily	227414	327	394	0.000221411	41.76	cl34894	AIR1 superfamily	NC	 - 
Q#486 - >seq12483	superfamily	413489	646	822	1.11785e-50	177017	cl02808	RT_like superfamily	 - 	 - 
Q#486 - >seq12483	superfamily	417494	917	1037	3.80553e-46	161506	cl14782	RNase_H_like superfamily	 - 	 - 
Q#486 - >seq12483	superfamily	412115	142	270	2.70457e-22	93856	cl00019	Macro_SF superfamily	 - 	 - 
Q#486 - >seq12483	superfamily	407771	1118	1177	1.33973e-17	78.0726	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#486 - >seq12483	superfamily	416259	21	108	4.12136e-10	57.7316	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#486 - >seq12483	superfamily	419726	1193	1288	1.15017e-07	51.1725	cl21549	rve superfamily	 - 	 - 
Q#491 - >seq12488	superfamily	227414	327	394	0.000229815	41.76	cl34894	AIR1 superfamily	NC	 - 
Q#492 - >seq12489	superfamily	412115	142	270	7.60066e-23	93856	cl00019	Macro_SF superfamily	 - 	 - 
Q#492 - >seq12489	superfamily	416259	21	108	5.34288e-10	56.1908	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#493 - >seq12490	superfamily	413489	87	263	1.26477e-54	187032	cl02808	RT_like superfamily	 - 	 - 
Q#493 - >seq12490	superfamily	417494	358	478	4.47576e-46	160736	cl14782	RNase_H_like superfamily	 - 	 - 
Q#493 - >seq12490	superfamily	407771	559	618	5.61595e-18	78.4578	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#493 - >seq12490	superfamily	419726	634	729	7.00253e-08	51.1725	cl21549	rve superfamily	 - 	 - 
Q#496 - >seq12493	superfamily	227414	327	394	0.000221411	41.76	cl34894	AIR1 superfamily	NC	 - 
Q#497 - >seq12494	superfamily	413489	646	761	1.68725e-37	138112	cl02808	RT_like superfamily	C	 - 
Q#497 - >seq12494	superfamily	412115	142	270	1.33772e-22	93856	cl00019	Macro_SF superfamily	 - 	 - 
Q#497 - >seq12494	superfamily	416259	21	108	3.71694e-10	56.9612	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#498 - >seq12495	superfamily	417494	122	242	9.66813e-47	161121	cl14782	RNase_H_like superfamily	 - 	 - 
Q#498 - >seq12495	superfamily	407771	323	382	6.76732e-18	77.6874	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#498 - >seq12495	superfamily	419726	398	493	5.10308e-08	51.1725	cl21549	rve superfamily	 - 	 - 
Q#504 - >seq12501	superfamily	416259	42	130	1.25068e-09	54.2648	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#505 - >seq12502	superfamily	413489	148	217	1.10029e-15	71.8577	cl02808	RT_like superfamily	C	 - 
Q#506 - >seq12503	superfamily	417494	193	311	2.35939e-43	148.41	cl14782	RNase_H_like superfamily	 - 	 - 
Q#506 - >seq12503	superfamily	413489	3	95	7.19748e-23	94.9697	cl02808	RT_like superfamily	N	 - 
Q#506 - >seq12503	superfamily	407771	405	453	9.21981e-10	54.1902	cl39036	Integrase_H2C2 superfamily	C	 - 
Q#507 - >seq12504	superfamily	419726	31	126	4.55307e-11	58.4912	cl21549	rve superfamily	 - 	 - 
Q#510 - >seq12507	superfamily	412407	15	135	2.93274e-12	61.2133	cl00490	EEP superfamily	N	 - 
Q#517 - >seq12514	superfamily	227414	366	422	2.42217e-06	47.9231	cl34894	AIR1 superfamily	NC	 - 
Q#518 - >seq12515	superfamily	412407	8	145	1.82923e-11	58.8425	cl00490	EEP superfamily	C	 - 
Q#519 - >seq12516	superfamily	412407	1	57	2.60341e-08	53.0645	cl00490	EEP superfamily	N	 - 
Q#520 - >seq12517	superfamily	413416	24	58	0.00280725	35.0608	cl02640	SAP superfamily	 - 	 - 
Q#521 - >seq12518	superfamily	413489	480	656	5.08751e-52	180484	cl02808	RT_like superfamily	 - 	 - 
Q#521 - >seq12518	superfamily	417494	751	871	1.75611e-46	162277	cl14782	RNase_H_like superfamily	 - 	 - 
Q#521 - >seq12518	superfamily	407771	953	1012	1.34974e-17	77.6874	cl39036	Integrase_H2C2 superfamily	 - 	 - 
Q#521 - >seq12518	superfamily	412115	1	102	1.50956e-12	66.1216	cl00019	Macro_SF superfamily	 - 	 - 
Q#521 - >seq12518	superfamily	419726	1028	1123	1.45895e-07	50.7873	cl21549	rve superfamily	 - 	 - 
Q#523 - >seq12520	superfamily	413489	39	105	1.75276e-15	69.6274	cl02808	RT_like superfamily	C	 - 
