order,family,specie,sequence,class/family,begin,end
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882008.1:55301-65301,Simple_repeat,9865,9965
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:0-8813,LTR/Gypsy,345,1554
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:0-8813,LTR/Gypsy,3554,4560
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:0-8813,Simple_repeat,6471,6486
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:0-8813,Simple_repeat,6487,6523
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:0-8813,Simple_repeat,6524,6529
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:10247-20247,Simple_repeat,63,165
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:10247-20247,Simple_repeat,166,219
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:10247-20247,Simple_repeat,220,273
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:10247-20247,LTR/Gypsy,2827,3119
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:10247-20247,LTR/Gypsy,3971,4197
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:10247-20247,LTR/Gypsy,7728,8940
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:16458-26458,LTR/Gypsy,1517,2729
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:16458-26458,LTR/Gypsy,4729,5735
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:16458-26458,Simple_repeat,7663,7695
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:27892-37892,Simple_repeat,63,152
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:27892-37892,Simple_repeat,167,220
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:27892-37892,Simple_repeat,240,274
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:27892-37892,LTR/Gypsy,2828,3120
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:27892-37892,LTR/Gypsy,3972,4198
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:27892-37892,LTR/Gypsy,7730,8942
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:34101-44101,LTR/Gypsy,1521,2733
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:34101-44101,LTR/Gypsy,4733,5739
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:34101-44101,Simple_repeat,7665,7695
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:45535-45802,Simple_repeat,63,95
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:45535-45802,Simple_repeat,96,144
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:45535-45802,Simple_repeat,145,152
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:45535-45802,Simple_repeat,167,220
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882137.1:45535-45802,Simple_repeat,240,267
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,400,439
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,912,930
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Low_complexity,1287,1361
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,1340,1401
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,1402,1411
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,1963,1982
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,2961,3109
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Low_complexity,3182,3239
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,3250,3304
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,LTR/Gypsy,5015,8067
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:24380-34380,Simple_repeat,9824,9861
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:35637-45637,Simple_repeat,977,1025
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:35637-45637,Simple_repeat,3138,3202
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882160.1:35637-45637,Simple_repeat,3320,3341
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:0-1575,Simple_repeat,769,798
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:0-1575,Low_complexity,816,856
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:0-1575,Simple_repeat,846,876
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:0-1575,Simple_repeat,930,949
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:0-1575,Low_complexity,1424,1479
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:0-1575,Simple_repeat,1492,1510
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:2952-12952,Simple_repeat,2,93
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:2952-12952,Simple_repeat,3774,3806
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:2952-12952,Simple_repeat,4178,4215
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:2952-12952,LTR/Gypsy,4286,4815
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:2952-12952,Simple_repeat,6829,6856
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:2952-12952,Simple_repeat,8652,8709
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882180.1:2952-12952,Simple_repeat,9605,9635
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882194.1:1680-11680,Simple_repeat,1335,1402
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882194.1:1680-11680,Simple_repeat,1743,1761
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882194.1:1680-11680,Simple_repeat,2237,2276
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882194.1:1680-11680,Simple_repeat,6244,6280
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882194.1:1680-11680,Simple_repeat,6335,6372
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882194.1:1680-11680,Simple_repeat,8312,8367
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,1467,1587
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,1832,1933
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,6748,6791
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Low_complexity,7628,7702
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,7681,7742
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,7743,7752
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,8304,8321
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,9300,9448
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,9589,9639
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:0-9815,Simple_repeat,9732,9753
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:10658-16829,Simple_repeat,1511,1559
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:10658-16829,Simple_repeat,3672,3736
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:10658-16829,Simple_repeat,3854,3875
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:11249-16829,Simple_repeat,920,968
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:11249-16829,Simple_repeat,3081,3145
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:11249-16829,Simple_repeat,3263,3284
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,1322,1442
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,1687,1788
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,6603,6646
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Low_complexity,7483,7557
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,7536,7597
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,7598,7607
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,8159,8176
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,9155,9303
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,9444,9494
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882231.1:145-10145,Simple_repeat,9587,9608
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:11084-19056,Simple_repeat,79,111
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:11084-19056,Simple_repeat,1023,1091
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:11084-19056,Simple_repeat,1447,1466
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:11084-19056,Simple_repeat,1939,1978
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:11084-19056,Simple_repeat,2417,2458
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:11084-19056,Simple_repeat,5932,5968
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:11084-19056,Simple_repeat,6023,6060
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:226-10226,Simple_repeat,3784,3838
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:226-10226,Simple_repeat,5744,5762
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:226-10226,Simple_repeat,8082,8113
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:226-10226,Simple_repeat,8231,8255
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882235.1:226-10226,Simple_repeat,8582,8649
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:0-7858,Simple_repeat,2237,2273
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:0-7858,Simple_repeat,2444,2469
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:0-7858,Simple_repeat,5917,5956
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:0-7858,Simple_repeat,6432,6450
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:0-7858,Low_complexity,6789,6857
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,LTR/Gypsy,3046,6098
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,Low_complexity,8635,8665
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,Simple_repeat,8703,8740
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,Simple_repeat,8741,8756
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,Simple_repeat,8862,8920
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,Simple_repeat,9215,9272
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,Simple_repeat,9349,9394
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882237.1:8716-18716,Simple_repeat,9703,9730
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:0-6331,Simple_repeat,355,391
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:0-6331,Simple_repeat,562,587
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:0-6331,Simple_repeat,3877,3918
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:0-6331,Simple_repeat,4357,4396
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:0-6331,Simple_repeat,4869,4887
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:0-6331,Low_complexity,5243,5309
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:0-6331,Low_complexity,6221,6253
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:7189-17189,Low_complexity,2135,2165
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:7189-17189,Simple_repeat,2222,2254
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:7189-17189,Simple_repeat,2378,2413
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:7189-17189,Simple_repeat,2791,2810
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:7189-17189,Simple_repeat,5226,5262
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882248.1:7189-17189,Simple_repeat,5433,5458
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:0-3039,Simple_repeat,567,608
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:0-3039,Simple_repeat,1060,1099
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:0-3039,Simple_repeat,1575,1593
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:0-3039,Low_complexity,1947,2015
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:0-3039,Low_complexity,2929,2960
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:16085-26085,Low_complexity,2274,2304
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:16085-26085,Simple_repeat,2361,2385
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:16085-26085,Simple_repeat,2505,2542
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:16085-26085,Simple_repeat,2920,2945
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:16085-26085,Simple_repeat,5362,5398
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:16085-26085,Simple_repeat,5569,5594
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:16085-26085,Low_complexity,5708,5759
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:3897-13897,Low_complexity,2274,2304
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:3897-13897,Simple_repeat,2361,2385
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:3897-13897,Simple_repeat,2505,2542
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:3897-13897,Simple_repeat,2917,2944
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:3897-13897,Simple_repeat,5361,5397
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:3897-13897,Simple_repeat,8884,8925
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:3897-13897,Simple_repeat,9364,9403
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Low_complexity,944,974
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Simple_repeat,1031,1055
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Simple_repeat,1175,1212
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Simple_repeat,1587,1614
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Simple_repeat,4031,4067
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Simple_repeat,7554,7595
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Simple_repeat,8034,8073
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Low_complexity,8907,8976
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882249.1:5227-15227,Low_complexity,9890,9922
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:16280-24771,Low_complexity,2275,2305
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:16280-24771,Simple_repeat,2362,2396
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:16280-24771,Simple_repeat,2516,2555
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:16280-24771,Simple_repeat,2931,2952
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:16280-24771,Simple_repeat,5369,5405
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:16280-24771,Simple_repeat,5576,5601
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Simple_repeat,1076,1120
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Simple_repeat,1162,1218
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Simple_repeat,1241,1268
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Low_complexity,3034,3079
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,LTR/Gypsy,3933,5215
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,LTR/Gypsy,6067,6359
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Simple_repeat,7545,7586
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Simple_repeat,8025,8064
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Simple_repeat,8537,8555
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Low_complexity,8911,8978
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882269.1:5422-15422,Low_complexity,9890,9922
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,80,111
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,1027,1096
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,1435,1453
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,1929,1968
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,6025,6062
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,8289,8344
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,8387,8412
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,9222,9275
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,9649,9688
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,9788,9798
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,9799,9830
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,9831,9843
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:15670-25670,Simple_repeat,9881,9911
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,3746,3782
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,3837,3874
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,6101,6156
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,6199,6224
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,7035,7088
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,7464,7503
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,7603,7613
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,7614,7645
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,7646,7658
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882294.1:4812-14812,Simple_repeat,7696,7726
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,2166,2221
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,2264,2289
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,3100,3147
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,3525,3558
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,3667,3677
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,3678,3709
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,3710,3722
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:0-6063,Simple_repeat,3760,3790
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,80,111
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,1027,1096
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,1435,1453
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,1929,1968
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,6026,6063
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,8290,8345
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,8388,8413
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,9224,9245
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,9625,9662
Hymenoptera,Apidae,Bombus vancouverensis nearcticus,NW_022882295.1:6921-16921,Simple_repeat,9784,9817
